POSTAL,LATITUDE,LONGITUDE
679440,1.38580988851704,103.766765619078
619801,1.32252897185532,103.725183771618
019927,1.27839433158337,103.856299289011
519454,1.38142684369104,103.929677915956
619607,1.31855859635579,103.716895620857
520974,1.34377932250467,103.939830133304
278584,1.31264956890401,103.794954718033
430028,1.29855009284227,103.880045572059
380037,1.31808595570445,103.873873400527
763974,1.41670459401426,103.827618254384
432029,1.29884166230082,103.879222433049
397694,1.30187902738617,103.878185267733
431029,1.29843915797634,103.878607675133
431024,1.30015120061742,103.881665977037
059964,1.28704246316243,103.843848184006
699880,1.37814823644608,103.724029969187
380035,1.3172307159829,103.873851965001
430024,1.30058712235481,103.881442536598
218211,1.31525677487546,103.858425808047
228122,1.30305513691353,103.848506993026
761974,1.41622619764551,103.826335611707
431028,1.29802152328663,103.880035065904
307691,1.32534460429598,103.840724426682
307676,1.32534460429598,103.840724426682
140018,1.30005817218833,103.798353981634
321118,1.3226902229318,103.858582587596
380036,1.31758240979933,103.873908786717
460816,1.32943726660868,103.919254047197
410117,1.32164023627263,103.913193476299
430027,1.29880884005816,103.880231433796
430026,1.29920657766095,103.879515111196
141017,1.29965100087736,103.798031741959
129675,1.29524862504034,103.766403186296
129676,1.29522771761071,103.766352041926
760972,1.41678228714385,103.824674349575
520973,1.34319783017004,103.940044257699
522973,1.34377240199801,103.940539163165
521974,1.34414462939129,103.940463936751
382037,1.31789622811116,103.873557520576
431032,1.29700182204912,103.878607715393
760974,1.41637039150961,103.827284586563
762972,1.4166069727286,103.825248334331
761973,1.41717305036925,103.825174300076
433028,1.29846227854117,103.879510640349
431033,1.29684013556829,103.877661286764
431031,1.29641911752058,103.878848857094
461049,1.32436695109707,103.938985957668
462049,1.32373141843112,103.938910509504
228125,1.30305513691353,103.848506993026
522974,1.34441343800594,103.940101450397
462816,1.32913881309119,103.919841525578
462815,1.32946784738914,103.919825070615
381036,1.31737546326765,103.873477774286
430025,1.30027992481569,103.880475343119
764974,1.41600692357978,103.826928162798
431025,1.29982584615812,103.880481977053
763973,1.41711160363276,103.826326690949
761972,1.41703504141107,103.82486101598
763972,1.41640754313988,103.825907405885
432026,1.29894832661201,103.87979331624
432028,1.29797804530835,103.879226517442
462814,1.33020656332708,103.920665969142
461815,1.32984662185852,103.920798366123
460813,1.33095899079903,103.919255080028
228124,1.30305513691353,103.848506993026
228121,1.30305513691353,103.848506993026
228120,1.30329455353105,103.848657618698
298805,1.32811153306916,103.820685759183
799346,1.42552952489219,103.881370538444
430029,1.29827554197498,103.878277448068
